MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround
165,1541,Almont St,Blue Hill Ave,Walk Hill St,7,08:00:00.0000000,12:00:00.0000000,Even,0.5839,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
166,1379,Adams St,Eustis St,Forest St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1097,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
167,403,Anderson St,Cambridge St,Myrtle St,1H,08:00:00.0000000,12:00:00.0000000,Even,0.1252,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
168,160,Clarkson St,Quincy St,Barry St,3,12:00:00.0000000,16:00:00.0000000,Even,0.2691,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
170,2235,Brewer St,Burroughs St,Eliot St,2,12:00:00.0000000,16:00:00.0000000,Even,0.1146,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
171,102,Bowdoin St,Washington St,Quincy St,3,08:00:00.0000000,12:00:00.0000000,Even,0.7953,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
172,2637,Bromfield St,Washington St,Tremont St,1F,00:01:00.0000000,07:00:00.0000000,,0.1093,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
173,2654,City Sq,New Rutherford Ave,Chelsea St,1C,00:01:00.0000000,07:00:00.0000000,,0.1123,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
174,2640,Canal St,Market St,Causeway St,1W,00:01:00.0000000,07:00:00.0000000,,0.1697,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
175,2557,Chipman St,Norfolk St,Torrey St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1223,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
176,1772,Beethoven St,Washington St,Arcadia St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1047,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
177,2210,Clarkwood St,Blue Hill Ave,Norfolk St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1975,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
178,2632,Bowdoin St,Cambridge St,Derne St,1H,00:01:00.0000000,07:00:00.0000000,Even,0.1186,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True
179,2667,Avenue De Lafayette,Kingston St,Harrison Avenue Ext,1T,00:01:00.0000000,07:00:00.0000000,Ext,0.1170,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
180,1984,Annapolis St,Sumner St,Bakersfield St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0650,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
181,1822,Chestnut Ave,Centre St,Mozart St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.2350,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
182,441,Archdale Rd,Washington St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Even,0.1456,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
183,1280,Arcadia Park,Draper St,Ditson St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0835,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
184,977,Appleton St,Tremont St,West Canton St,1S,12:00:00.0000000,16:00:00.0000000,Even,0.3938,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
185,2274,Ackley Pl,Washington St,Dead End,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0455,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
186,775,Centre St,Dudley St,Columbus Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.5430,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
187,2370,Brookside Ave,Boylston St,Green St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.6477,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
188,753,Cleveland St,Winthrop St,Moreland St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0676,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
189,2668,Avenue De Lafayette,Harrison Avenue Ext,Dead End,1T,00:01:00.0000000,07:00:00.0000000,Odd,0.0496,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
190,1752,Burbank St,Edgerly Rd,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Odd,0.1328,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
191,381,Braintree St,Franklin St,Everett St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2727,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
192,1669,Brook Marshall Rd,Raynor Cir,Sojourner Truth Ct,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0938,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
193,2586,Brighton Ave,Commonwealth Ave,Cambridge St,4,00:01:00.0000000,07:00:00.0000000,Odd Side Median,0.6739,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True
194,1691,Church St,Adams St,East St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.2900,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
195,2881,Boston St,Dorchester Ave,Songin Father Anthony Way,5,09:00:00.0000000,13:00:00.0000000,Even,0.1057,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
196,1850,Archdale Rd,South St,Washington St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0970,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
197,1861,Bower St,Walnut Ave,Walnut Ave,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.0903,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
198,609,Bremen St,Sumner St,Porter St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.3470,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
199,2371,Brookside Ave,Boylston St,Green St,2,08:00:00.0000000,12:00:00.0000000,Even,0.6477,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
200,2531,Brighton Ave,Commonwealth Ave,Cambridge St,4,00:01:00.0000000,07:00:00.0000000,Odd,0.6739,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True
201,1532,Arlington Ave,Alford St,Somerville Town Line,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1898,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
202,2055,Border St,Central Sq,Dead End,9,08:00:00.0000000,12:00:00.0000000,Odd,0.5587,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
203,2803,Charlesgate East,Back St,Newbury St,1B,00:01:00.0000000,07:00:00.0000000,,0.2127,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
204,2653,Church St,Stuart St,Columbus Ave,1B,00:01:00.0000000,07:00:00.0000000,,0.0392,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False
205,2797,Boylston St,Fenway,Park Dr,10F,00:01:00.0000000,07:00:00.0000000,,0.2201,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
206,51,Alleghany St,Terrace St,Dead End,10M,12:00:00.0000000,16:00:00.0000000,Even,0.1928,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
207,1722,Bowdoin Park,Bowdoin St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0466,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
208,1076,Clementine Park,Centre St,Dayton St,7,08:00:00.0000000,12:00:00.0000000,Even,0.0845,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
209,284,Chelsea St,Maverick St,Porter St,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2506,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
210,1156,Arborcrest Ter,Gladeside Ave,Ridgeview Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0922,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
211,79,Bloomfield St,Geneva Ave,Greenbrier St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.3032,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
212,731,Belfort St,Dorchester Ave,Saxton St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1481,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
213,2126,Clarendon St,Tremont St,Columbus Ave,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.2502,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
214,2666,Avenue De Lafayette,Harrison Avenue Ext,Dead End,1T,00:01:00.0000000,07:00:00.0000000,Even,0.0496,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
215,2618,Avery St,Washington St,Tremont St,1T,00:01:00.0000000,07:00:00.0000000,,0.0877,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
216,1718,Bellevue St,Quincy St,Barry St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.2564,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
217,1884,Cassnet St,Dickens St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0339,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
218,1375,Aspen St,Montrose St,Copeland St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0688,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
219,1412,Bremen St,Porter St,Bennington St,9,12:00:00.0000000,16:00:00.0000000,Even,0.6688,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
220,1310,Braintree St,Franklin St,Everett St,4,08:00:00.0000000,12:00:00.0000000,Even,0.2727,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
221,2989,Brimmer St,Mount Vernon,Beacon St,1H,08:00:00.0000000,12:00:00.0000000,Even,0.2159,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
222,17,Church St,Adams St,East St,3,08:00:00.0000000,12:00:00.0000000,Even,0.2900,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
223,501,Cassnet St,Dickens St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0339,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
224,955,Ayr Rd,Orkney Rd,Beacon St,4,08:00:00.0000000,12:00:00.0000000,Even,0.0684,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
225,973,Chandler St,Berkeley St,Columbus Ave,1S,12:00:00.0000000,16:00:00.0000000,Even,0.2229,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
226,1999,Carson St,Crescent Ave,Sydney St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1138,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
227,2584,Blue Hill Ave,Dudley St,Quincy St,10R,00:01:00.0000000,07:00:00.0000000,,0.7790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
228,2009,Belfort St,Dorchester Ave,Saxton St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1481,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
229,455,Charlame St,Laurel St,Dead End,10R,12:00:00.0000000,16:00:00.0000000,Even,0.1182,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
230,2111,Ayr Rd,Orkney Rd,Beacon St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.0684,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
231,386,Ashford St,Linden St,Babcock St,4,08:00:00.0000000,12:00:00.0000000,Even,0.4869,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
232,1309,Babcock St,Brookline Town Line,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.1970,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
233,394,Babcock St,Brookline Town Line,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1970,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
234,388,Chester St,Brighton Av,Ashford St,4,08:00:00.0000000,12:00:00.0000000,Even,0.1413,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
235,822,Bennington St,Meridian St,Prescott St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.5362,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
236,351,Beecher St,Paul Gore St,Boylston St,2,08:00:00.0000000,12:00:00.0000000,Even,0.0919,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
237,446,Aldwin Rd,Washington St,Brookway Rd,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0396,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
238,903,Chestnut Hill Ave,Commonwealth Ave,Brookline Town Line,4,12:00:00.0000000,16:00:00.0000000,Odd,0.2331,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
239,2217,Astoria St,Flint St,Dead End,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1830,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
240,908,Braemore Rd,Commonwealth Ave,Chiswick Rd,4,12:00:00.0000000,16:00:00.0000000,Even,0.0943,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
241,1297,Bowdoin Ave,Eldon St,Nottingham St,3,12:00:00.0000000,16:00:00.0000000,Even,0.3093,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
242,1675,Amory St,Boylston St,Williams St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.7068,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
243,1060,Baird St,Blue Hill Ave,Morton St,7,12:00:00.0000000,16:00:00.0000000,Even,0.1117,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
244,2156,Baird St,Blue Hill Ave,Morton St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1117,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
245,327,Burney St,Tremont St,Delle Ave,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.0597,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
246,2234,Brewer St,Burroughs St,Eliot St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1146,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
247,1775,Brookledge St,Humboldt Ave,Elm Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2225,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
248,701,Bakersfield St,Willis St,Stoughton St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1922,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
249,469,Alpine St,St James St,Regent St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.1850,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
250,97,Boston St,Powers St,Columbia Rd,3,08:00:00.0000000,12:00:00.0000000,Odd,0.5703,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
251,1988,Bakersfield St,Willis St,Stoughton St,3,12:00:00.0000000,16:00:00.0000000,Odd,0.1922,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
252,262,Auburn St,Main St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1320,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
253,2783,Albany St,Herald St,Randolph St,1S,00:01:00.0000000,07:00:00.0000000,,0.3625,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
254,542,Arcadia Ter,Arcadia St,Dead End,3,08:00:00.0000000,12:00:00.0000000,Even,0.0241,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
255,1813,Clarendon St,Boylston St,Commonwealth Ave,1B,06:00:00.0000000,08:00:00.0000000,Odd,0.1186,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
256,2230,Arbutus St,Blue Hill Ave,Irma St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.1438,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
257,2804,Charlesgate West,Commonwealth Ave,Beacon St,10F,00:01:00.0000000,07:00:00.0000000,,0.0784,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
258,1503,Arcadia St,School St,Atherton St,2,08:00:00.0000000,12:00:00.0000000,Even,0.0769,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
259,790,Baldwin St,Main St,Bunker Hill St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.1019,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
